date,GOI,Wheat,Maize,Barley,Soyabean,Rice
2011-07-31,281.313333333,260.336666667,313.903333333,283.036666667,266.496666667,217.16
2011-08-01,281.66,259.97,315.65,283.29,266.72,217.64
2011-08-02,285.65,263.09,325.08,282.35,270.44,217.64
2011-08-03,284.31,262.68,322.98,283.07,268.75,217.65
2011-08-04,280.51,259.01,319.05,281.42,264.19,218.01
2011-08-05,279.72,257.92,318.79,281.12,262.84,218.44
2011-08-06,278.39,256.73,316.606666667,279.693333333,261.49,218.49
2011-08-07,277.06,255.54,314.423333333,278.266666667,260.14,218.54
2011-08-08,275.73,254.35,312.24,276.84,258.79,218.59
2011-08-09,275.0,255.57,313.29,275.0,256.09,219.06
2011-08-10,276.46,259.13,313.03,275.45,257.78,219.06
2011-08-11,281.99,263.26,320.63,279.87,264.7,219.06
2011-08-12,280.11,260.21,320.1,278.2,261.83,221.19
2011-08-13,280.756666667,260.536666667,320.186666667,279.0,262.786666667,221.9
2011-08-14,281.403333333,260.863333333,320.273333333,279.8,263.743333333,222.61
2011-08-15,282.05,261.19,320.36,280.6,264.7,223.32
2011-08-16,282.23,262.26,322.46,279.09,263.69,223.32
2011-08-17,284.11,264.08,320.89,279.23,266.72,225.41
2011-08-18,281.81,260.69,316.7,276.68,265.37,225.41
2011-08-19,284.58,265.88,320.36,276.51,267.06,226.37
2011-08-20,285.4,266.35,321.323333333,277.62,268.186666667,226.37
2011-08-21,286.22,266.82,322.286666667,278.73,269.313333333,226.37
2011-08-22,287.04,267.29,323.25,279.84,270.44,226.37
2011-08-23,289.72,270.58,325.87,281.71,272.63,229.16
2011-08-24,289.32,268.83,326.13,282.21,272.13,230.45
2011-08-25,290.1,271.74,327.7,280.93,271.79,230.45
2011-08-26,293.8,272.64,333.99,281.94,277.02,230.71
2011-08-27,294.616666667,273.043333333,334.163333333,282.88,278.54,230.266666667
2011-08-28,295.433333333,273.446666667,334.336666667,283.82,280.06,229.823333333
2011-08-29,296.25,273.85,334.51,284.76,281.58,229.38
2011-08-30,296.52,271.67,336.08,285.4,282.93,229.38
2011-08-31,295.79,272.6,333.72,283.97,281.58,228.42
2011-09-01,291.72,270.69,324.29,282.41,276.85,229.22
2011-09-02,293.79,271.81,330.32,282.0,278.54,229.8
2011-09-03,293.716666667,271.49,330.233333333,281.726666667,278.426666667,230.493333333
2011-09-04,293.643333333,271.17,330.146666667,281.453333333,278.313333333,231.186666667
2011-09-05,293.57,270.85,330.06,281.18,278.2,231.88
2011-09-06,291.01,269.7,329.27,279.08,273.65,231.86
2011-09-07,289.69,268.2,326.65,280.22,271.96,233.87
2011-09-08,287.8,265.18,320.63,279.53,271.45,234.55
2011-09-09,288.41,264.05,321.15,277.23,272.97,236.37
2011-09-10,287.32,263.56,321.85,277.436666667,270.943333333,235.02
2011-09-11,286.23,263.07,322.55,277.643333333,268.916666667,233.67
2011-09-12,285.14,262.58,323.25,277.85,266.89,232.32
2011-09-13,282.72,259.54,315.91,279.39,265.88,232.01
2011-09-14,279.48,256.24,315.91,277.9,264.19,220.93
2011-09-15,276.37,255.89,308.58,277.35,259.63,222.72
2011-09-16,274.27,253.72,304.12,275.44,258.96,218.95
2011-09-17,273.463333333,252.693333333,304.033333333,274.013333333,257.89,218.973333333
2011-09-18,272.656666667,251.666666667,303.946666667,272.586666667,256.82,218.996666667
2011-09-19,271.85,250.64,303.86,271.16,255.75,219.02
2011-09-20,272.04,251.11,302.03,272.86,256.43,219.02
2011-09-21,270.2,250.44,301.24,273.15,253.22,219.31
2011-09-22,263.0,243.79,289.19,268.49,245.79,219.93
2011-09-23,261.37,246.53,284.74,266.01,241.4,223.05
2011-09-24,261.86,247.513333333,285.786666667,266.33,241.513333333,223.156666667
2011-09-25,262.35,248.496666667,286.833333333,266.65,241.626666667,223.263333333
2011-09-26,262.84,249.48,287.88,266.97,241.74,223.37
2011-09-27,263.66,250.36,288.93,268.61,242.42,223.2
2011-09-28,258.47,247.54,282.12,268.56,235.16,223.44
2011-09-29,259.61,250.49,281.6,265.26,236.34,223.4
2011-09-30,252.54,245.7,269.02,259.63,228.4,223.24
2011-10-01,252.323333333,245.073333333,269.543333333,258.646666667,228.346666667,222.793333333
2011-10-02,252.106666667,244.446666667,270.066666667,257.663333333,228.293333333,222.346666667
2011-10-03,251.89,243.82,270.59,256.68,228.24,221.9
2011-10-04,248.72,239.4,267.19,256.01,225.37,220.99
2011-10-05,250.23,241.13,272.95,255.38,226.21,219.57
2011-10-06,250.97,243.58,272.69,256.15,226.55,218.99
2011-10-07,250.3,243.9,270.59,256.38,225.53,218.99
2011-10-08,251.066666667,244.336666667,271.116666667,257.0,226.77,218.99
2011-10-09,251.833333333,244.773333333,271.643333333,257.62,228.01,218.99
2011-10-10,252.6,245.21,272.17,258.24,229.25,218.99
2011-10-11,261.08,249.96,285.53,257.59,241.06,217.86
2011-10-12,260.54,246.05,284.22,258.22,241.74,217.58
2011-10-13,261.22,242.88,283.69,258.48,245.45,217.35
2011-10-14,263.43,244.23,284.74,257.09,248.83,218.8
2011-10-15,262.94,243.766666667,285.09,257.156666667,248.043333333,218.29
2011-10-16,262.45,243.303333333,285.44,257.223333333,247.256666667,217.78
2011-10-17,261.96,242.84,285.79,257.29,246.47,217.27
2011-10-18,262.36,244.23,286.57,261.37,245.96,217.5
2011-10-19,260.3,244.81,286.31,261.58,241.23,216.38
2011-10-20,260.95,245.21,289.72,263.11,241.23,216.36
2011-10-21,259.82,244.81,288.41,266.72,239.04,216.25
2011-10-22,260.26,244.866666667,288.583333333,266.81,239.996666667,216.0
2011-10-23,260.7,244.923333333,288.756666667,266.9,240.953333333,215.75
2011-10-24,261.14,244.98,288.93,266.99,241.91,215.5
2011-10-25,260.9,244.66,288.41,267.7,241.57,215.5
2011-10-26,258.5,243.3,283.43,266.86,238.7,215.67
2011-10-27,261.93,246.1,287.1,267.58,243.09,215.78
2011-10-28,260.36,245.26,288.14,266.08,239.71,215.43
2011-10-29,259.75,244.34,287.443333333,265.81,239.15,215.556666667
2011-10-30,259.14,243.42,286.746666667,265.54,238.59,215.683333333
2011-10-31,258.53,242.5,286.05,265.27,238.03,215.81
2011-11-01,257.44,240.98,288.93,263.2,235.83,215.81
2011-11-02,257.35,241.81,286.57,264.55,236.0,215.81
2011-11-03,259.93,243.35,288.67,264.46,240.05,215.81
2011-11-04,259.54,244.68,289.72,263.57,238.53,214.1
2011-11-05,259.016666667,245.116666667,289.543333333,262.726666667,237.18,214.073333333
2011-11-06,258.493333333,245.553333333,289.366666667,261.883333333,235.83,214.046666667
2011-11-07,257.97,245.99,289.19,261.04,234.48,214.02
2011-11-08,259.24,248.72,291.55,262.51,234.82,214.02
2011-11-09,256.96,247.34,290.24,261.22,231.27,213.8
2011-11-10,254.11,244.57,285.53,259.77,228.07,214.89
2011-11-11,254.95,244.16,283.69,259.89,230.94,214.78
2011-11-12,254.886666667,243.61,283.166666667,259.826666667,231.22,214.866666667
2011-11-13,254.823333333,243.06,282.643333333,259.763333333,231.5,214.953333333
2011-11-14,254.76,242.51,282.12,259.7,231.78,215.04
2011-11-15,257.75,243.3,285.53,257.55,237.01,214.82
2011-11-16,255.65,242.89,284.74,258.63,232.96,215.19
2011-11-17,251.78,239.96,274.52,257.46,229.75,215.04
2011-11-18,250.78,237.95,272.43,254.75,229.75,214.71
2011-11-19,249.67,236.906666667,270.51,254.51,228.626666667,214.71
2011-11-20,248.56,235.863333333,268.59,254.27,227.503333333,214.71
2011-11-21,247.45,234.82,266.67,254.03,226.38,214.71
2011-11-22,247.23,232.06,265.62,254.38,227.73,214.93
2011-11-23,243.03,229.11,262.47,249.06,222.33,214.39
2011-11-24,242.95,229.04,262.47,248.7,222.33,214.39
2011-11-25,241.01,228.41,258.54,247.96,219.63,214.39
2011-11-26,241.703333333,228.7,259.763333333,248.306666667,220.586666667,214.213333333
2011-11-27,242.396666667,228.99,260.986666667,248.653333333,221.543333333,214.036666667
2011-11-28,243.09,229.28,262.21,249.0,222.5,213.86
2011-11-29,244.12,232.14,263.26,249.77,222.66,213.64
2011-11-30,244.66,231.8,262.47,248.86,224.52,213.26
2011-12-01,244.06,231.45,261.16,246.64,224.01,213.49
2011-12-02,244.1,231.93,258.81,246.24,225.03,212.26
2011-12-03,243.646666667,231.506666667,258.11,246.623333333,224.466666667,212.26
2011-12-04,243.193333333,231.083333333,257.41,247.006666667,223.903333333,212.26
2011-12-05,242.74,230.66,256.71,247.39,223.34,212.26
2011-12-06,242.96,230.29,258.28,246.21,223.85,211.32
2011-12-07,242.83,230.48,257.23,244.94,224.18,210.65
2011-12-08,242.52,228.03,259.59,243.09,224.35,209.99
2011-12-09,239.71,227.92,256.71,243.29,219.63,208.72
2011-12-10,239.69,227.81,256.36,242.806666667,219.796666667,208.72
2011-12-11,239.67,227.7,256.01,242.323333333,219.963333333,208.72
2011-12-12,239.65,227.59,255.66,241.84,220.13,208.72
2011-12-13,240.28,228.04,255.66,241.24,221.31,208.72
2011-12-14,236.7,225.21,250.95,239.45,217.77,206.19
2011-12-15,237.28,224.94,248.07,239.29,220.13,206.19
2011-12-16,238.52,224.93,247.28,239.02,223.17,206.31
2011-12-17,239.18,226.136666667,248.326666667,239.273333333,223.62,205.893333333
2011-12-18,239.84,227.343333333,249.373333333,239.526666667,224.07,205.476666667
2011-12-19,240.5,228.55,250.42,239.78,224.52,205.06
2011-12-20,241.9,230.77,251.47,240.71,226.21,203.78
2011-12-21,243.82,231.66,254.62,240.34,228.4,203.78
2011-12-22,244.65,232.11,254.88,240.59,230.26,202.17
2011-12-23,244.62,232.03,255.66,241.0,230.26,200.68
2011-12-24,244.623333333,232.03,255.66,241.033333333,230.26,200.686666667
2011-12-25,244.626666667,232.03,255.66,241.066666667,230.26,200.693333333
2011-12-26,244.63,232.03,255.66,241.1,230.26,200.7
2011-12-27,248.69,234.52,259.07,242.31,236.68,200.7
2011-12-28,249.66,237.21,261.95,243.1,236.17,200.14
2011-12-29,248.89,236.7,263.0,244.1,234.48,200.14
2011-12-30,250.21,237.04,265.62,244.55,236.51,199.53
2011-12-31,250.54,237.033333333,265.62,244.836666667,236.51,199.53
2012-01-01,250.87,237.026666667,265.62,245.123333333,236.51,199.53
2012-01-02,251.2,237.02,265.62,245.41,236.51,199.53
2012-01-03,254.49,238.77,274.0,251.14,239.71,199.53
2012-01-04,254.66,238.25,274.26,251.7,240.05,198.8
2012-01-05,250.91,233.65,269.81,254.69,235.83,198.8
2012-01-06,249.93,232.34,271.38,253.49,234.65,197.26
2012-01-07,251.386666667,233.036666667,272.603333333,254.12,237.07,197.086666667
2012-01-08,252.843333333,233.733333333,273.826666667,254.75,239.49,196.913333333
2012-01-09,254.3,234.43,275.05,255.38,241.91,196.74
2012-01-10,254.4,234.99,275.05,257.77,241.57,196.74
2012-01-11,252.16,235.72,276.62,258.19,236.17,194.85
2012-01-12,247.36,231.68,266.93,255.79,232.12,193.84
2012-01-13,244.81,230.97,263.52,255.85,228.4,193.07
2012-01-14,244.79,230.893333333,263.52,255.773333333,228.4,193.07
2012-01-15,244.77,230.816666667,263.52,255.696666667,228.4,193.07
2012-01-16,244.75,230.74,263.52,255.62,228.4,193.07
2012-01-17,248.28,232.17,266.67,258.85,233.97,193.22
2012-01-18,247.44,230.76,264.83,259.27,233.64,193.11
2012-01-19,249.0,231.07,267.19,260.87,236.0,192.89
2012-01-20,248.8,232.07,270.07,262.08,233.97,192.89
2012-01-21,249.946666667,232.4,271.03,262.496666667,235.773333333,193.396666667
2012-01-22,251.093333333,232.73,271.99,262.913333333,237.576666667,193.903333333
2012-01-23,252.24,233.06,272.95,263.33,239.38,194.41
2012-01-24,253.64,234.79,276.36,262.47,240.22,194.21
2012-01-25,254.7,238.54,279.5,266.94,239.04,194.69
2012-01-26,256.0,241.01,277.93,268.61,240.73,194.76
2012-01-27,256.23,240.72,281.33,267.64,240.05,194.65
2012-01-28,255.136666667,240.6,280.806666667,267.79,237.97,194.55
2012-01-29,254.043333333,240.48,280.283333333,267.94,235.89,194.45
2012-01-30,252.95,240.36,279.76,268.09,233.81,194.35
2012-01-31,255.53,242.87,281.6,269.51,237.01,195.3
2012-02-01,257.97,245.57,283.17,273.24,240.05,195.01
2012-02-02,258.05,245.24,283.69,271.91,240.22,195.01
2012-02-03,259.49,246.15,283.69,271.79,242.92,195.0
2012-02-04,259.486666667,246.52,283.603333333,272.076666667,242.696666667,195.0
2012-02-05,259.483333333,246.89,283.516666667,272.363333333,242.473333333,195.0
2012-02-06,259.48,247.26,283.43,272.65,242.25,195.0
2012-02-07,259.24,246.96,283.69,273.57,241.57,195.19
2012-02-08,259.84,248.0,285.26,271.03,241.91,195.17
2012-02-09,258.81,246.0,283.95,271.42,241.23,195.09
2012-02-10,257.75,242.78,282.12,268.27,241.57,195.05
2012-02-11,258.54,242.693333333,283.166666667,268.353333333,243.033333333,195.05
2012-02-12,259.33,242.606666667,284.213333333,268.436666667,244.496666667,195.05
2012-02-13,260.12,242.52,285.26,268.52,245.96,195.05
2012-02-14,259.77,241.43,282.64,268.95,246.64,194.75
2012-02-15,259.88,240.3,279.5,268.97,248.49,194.75
2012-02-16,260.91,241.23,282.91,268.56,249.0,194.73
2012-02-17,262.36,243.44,283.17,269.84,250.69,194.55
2012-02-18,262.423333333,243.623333333,283.17,270.053333333,250.69,194.55
2012-02-19,262.486666667,243.806666667,283.17,270.266666667,250.69,194.55
2012-02-20,262.55,243.99,283.17,270.48,250.69,194.55
2012-02-21,261.6,242.03,279.5,271.43,250.86,194.51
2012-02-22,262.01,242.3,281.86,270.25,251.02,194.51
2012-02-23,261.63,240.91,282.38,269.77,250.86,194.38
2012-02-24,261.63,240.32,282.64,270.92,250.86,194.6
2012-02-25,262.153333333,240.553333333,283.076666667,270.276666667,251.703333333,194.723333333
2012-02-26,262.676666667,240.786666667,283.513333333,269.633333333,252.546666667,194.846666667
2012-02-27,263.2,241.02,283.95,268.99,253.39,194.97
2012-02-28,265.24,243.04,286.84,269.51,255.58,195.44
2012-02-29,266.33,244.26,287.1,270.41,257.1,195.44
2012-03-01,266.58,244.79,285.79,270.79,257.95,195.27
2012-03-02,267.58,245.76,286.84,271.36,259.8,194.61
2012-03-03,267.506666667,245.953333333,287.1,271.52,259.35,194.796666667
2012-03-04,267.433333333,246.146666667,287.36,271.68,258.9,194.983333333
2012-03-05,267.36,246.34,287.62,271.84,258.45,195.17
2012-03-06,266.67,242.46,284.48,272.41,260.31,195.17
2012-03-07,264.82,241.37,279.76,269.44,258.79,195.17
2012-03-08,265.38,240.23,279.5,270.71,260.65,195.02
2012-03-09,266.02,240.7,282.91,269.62,260.31,195.05
2012-03-10,266.536666667,241.42,285.003333333,269.776666667,260.196666667,195.346666667
2012-03-11,267.053333333,242.14,287.096666667,269.933333333,260.083333333,195.643333333
2012-03-12,267.57,242.86,289.19,270.09,259.97,195.94
2012-03-13,268.69,241.99,289.98,268.84,262.67,195.98
2012-03-14,268.12,240.71,287.88,268.36,262.84,196.1
2012-03-15,271.3,244.14,291.29,269.24,266.56,196.1
2012-03-16,272.07,245.55,291.03,271.71,267.4,195.83
2012-03-17,271.43,244.476666667,290.156666667,272.53,266.67,196.416666667
2012-03-18,270.79,243.403333333,289.283333333,273.35,265.94,197.003333333
2012-03-19,270.15,242.33,288.41,274.17,265.21,197.59
2012-03-20,267.13,239.85,283.69,273.1,261.66,198.25
2012-03-21,267.16,238.86,282.12,271.6,263.18,198.14
2012-03-22,267.04,239.63,282.64,271.35,262.5,197.88
2012-03-23,268.77,240.81,282.38,273.75,265.37,198.42
2012-03-24,269.363333333,241.44,281.593333333,274.696666667,266.383333333,198.42
2012-03-25,269.956666667,242.07,280.806666667,275.643333333,267.396666667,198.42
2012-03-26,270.55,242.7,280.02,276.59,268.41,198.42
2012-03-27,268.88,240.21,278.19,277.08,266.56,198.42
2012-03-28,267.3,237.66,275.05,275.34,266.05,197.21
2012-03-29,264.64,235.08,269.55,274.02,264.02,196.43
2012-03-30,272.53,243.25,281.86,274.54,272.63,195.43
2012-03-31,273.403333333,244.026666667,282.993333333,274.816666667,273.586666667,195.43
2012-04-01,274.276666667,244.803333333,284.126666667,275.093333333,274.543333333,195.43
2012-04-02,275.15,245.58,285.26,275.37,275.5,195.43
2012-04-03,274.88,246.12,285.53,276.23,274.15,195.34
2012-04-04,274.33,243.52,284.48,273.33,275.0,195.36
2012-04-05,275.62,243.25,285.26,272.04,277.53,195.36
2012-04-06,275.68,243.36,285.26,272.29,277.53,195.36
2012-04-07,275.476666667,243.4,284.386666667,272.29,277.36,195.433333333
2012-04-08,275.273333333,243.44,283.513333333,272.29,277.19,195.506666667
2012-04-09,275.07,243.48,282.64,272.29,277.02,195.58
2012-04-10,273.73,241.91,280.29,272.91,276.35,195.58
2012-04-11,273.15,241.88,278.19,274.02,275.67,195.83
2012-04-12,275.44,242.84,279.24,275.45,279.39,196.5
2012-04-13,273.89,240.3,275.57,275.4,278.54,196.9
2012-04-14,273.056666667,239.55,274.873333333,275.066666667,277.526666667,196.826666667
2012-04-15,272.223333333,238.8,274.176666667,274.733333333,276.513333333,196.753333333
2012-04-16,271.39,238.05,273.48,274.4,275.5,196.68
2012-04-17,271.63,237.75,270.33,276.23,277.02,196.59
2012-04-18,269.19,236.65,265.09,278.03,273.98,196.63
2012-04-19,271.48,238.81,271.12,277.59,275.84,196.63
2012-04-20,273.41,236.61,268.76,278.46,281.58,198.28
2012-04-21,273.406666667,236.756666667,269.896666667,278.26,281.016666667,198.28
2012-04-22,273.403333333,236.903333333,271.033333333,278.06,280.453333333,198.28
2012-04-23,273.4,237.05,272.17,277.86,279.89,198.28
2012-04-24,275.27,236.05,271.38,278.45,284.79,198.51
2012-04-25,276.03,235.64,269.81,277.3,287.15,198.51
2012-04-26,276.59,234.39,273.21,277.44,287.83,198.86
2012-04-27,279.86,236.36,281.86,278.56,290.86,199.73
2012-04-28,280.233333333,236.66,282.646666667,279.12,291.143333333,199.916666667
2012-04-29,280.606666667,236.96,283.433333333,279.68,291.426666667,200.103333333
2012-04-30,280.98,237.26,284.22,280.24,291.71,200.29
2012-05-01,280.08,235.68,284.22,280.29,290.86,201.01
2012-05-02,276.57,231.07,276.36,278.3,288.33,201.92
2012-05-03,274.85,230.11,273.48,278.21,285.97,201.92
2012-05-04,275.47,228.46,276.88,276.97,287.15,202.61
2012-05-05,275.0,228.136666667,276.966666667,276.516666667,286.363333333,202.536666667
2012-05-06,274.53,227.813333333,277.053333333,276.063333333,285.576666667,202.463333333
2012-05-07,274.06,227.49,277.14,275.61,284.79,202.39
2012-05-08,271.78,227.64,276.88,275.01,279.89,202.39
2012-05-09,269.99,226.3,272.17,273.07,278.2,203.37
2012-05-10,271.31,226.65,265.62,272.82,283.27,203.33
2012-05-11,267.06,227.45,263.26,272.62,273.65,205.22
2012-05-12,266.423333333,227.373333333,263.346666667,271.78,272.466666667,205.22
2012-05-13,265.786666667,227.296666667,263.433333333,270.94,271.283333333,205.22
2012-05-14,265.15,227.22,263.52,270.1,270.1,205.22
2012-05-15,268.57,230.12,266.93,269.3,275.0,205.22
2012-05-16,271.08,233.23,273.74,268.42,276.52,204.89
2012-05-17,273.11,235.38,274.52,268.07,279.55,204.71
2012-05-18,271.92,238.65,278.45,270.67,273.48,204.13
2012-05-19,272.28,239.83,277.576666667,270.91,273.873333333,204.13
2012-05-20,272.64,241.01,276.703333333,271.15,274.266666667,204.13
2012-05-21,273.0,242.19,275.83,271.39,274.66,204.13
2012-05-22,267.87,239.36,264.05,271.31,268.92,204.13
2012-05-23,266.05,237.18,267.45,270.13,265.21,203.86
2012-05-24,265.7,237.24,259.85,265.23,267.91,203.86
2012-05-25,266.69,239.89,258.28,267.2,268.92,202.97
2012-05-26,266.7,239.886666667,258.28,267.283333333,268.92,202.97
2012-05-27,266.71,239.883333333,258.28,267.366666667,268.92,202.97
2012-05-28,266.72,239.88,258.28,267.45,268.92,202.97
2012-05-29,265.77,237.3,253.04,267.0,269.59,203.1
2012-05-30,263.77,235.58,252.0,265.37,266.89,202.84
2012-05-31,260.32,233.72,250.69,262.23,261.15,202.75
2012-06-01,259.59,231.28,249.11,262.74,261.49,202.86
2012-06-02,259.54,231.546666667,248.326666667,263.483333333,261.376666667,202.933333333
2012-06-03,259.49,231.813333333,247.543333333,264.226666667,261.263333333,203.006666667
2012-06-04,259.44,232.08,246.76,264.97,261.15,203.08
2012-06-05,259.24,229.49,247.02,258.92,262.67,203.08
2012-06-06,263.93,231.9,251.73,257.81,269.93,203.39
2012-06-07,269.05,235.72,254.88,259.02,277.53,203.62
2012-06-08,269.04,233.98,256.97,259.1,277.53,203.97
2012-06-09,268.786666667,233.91,256.186666667,259.206666667,277.36,203.926666667
2012-06-10,268.533333333,233.84,255.403333333,259.313333333,277.19,203.883333333
2012-06-11,268.28,233.77,254.62,259.42,277.02,203.84
2012-06-12,267.87,230.48,251.47,259.78,279.22,203.57
2012-06-13,265.63,230.49,252.26,255.22,274.32,203.04
2012-06-14,264.99,233.37,255.14,256.78,271.11,203.04
2012-06-15,262.44,230.55,247.02,255.01,269.59,203.13
2012-06-16,263.273333333,231.38,249.116666667,255.01,270.21,203.13
2012-06-17,264.106666667,232.21,251.213333333,255.01,270.83,203.13
2012-06-18,264.94,233.04,253.31,255.01,271.45,203.13
2012-06-19,271.28,235.12,261.43,259.24,280.74,203.39
2012-06-20,273.28,237.68,261.43,260.94,283.27,203.48
2012-06-21,272.29,238.03,253.31,261.68,283.77,203.48
2012-06-22,273.2,239.58,254.62,263.82,284.45,203.86
2012-06-23,275.81,242.25,258.546666667,265.653333333,287.206666667,203.86
2012-06-24,278.42,244.92,262.473333333,267.486666667,289.963333333,203.86
2012-06-25,281.03,247.59,266.4,269.32,292.72,203.86
2012-06-26,281.61,249.77,271.38,269.98,290.36,204.26
2012-06-27,282.09,251.82,270.59,274.56,289.85,204.26
